temperature,pressure,humidity,wind_direction,wind_speed,weather_condition
281.15,1024.0,100.0,326.0,1.0,sunshine
280.15,1023.0,100.0,326.0,1.0,sunshine
280.15,1022.0,100.0,326.0,1.0,sunshine
280.15,1022.0,100.0,326.0,1.0,sunshine
281.15,1022.0,93.0,326.0,1.0,sunshine
280.15,1023.0,100.0,349.0,1.0,sunshine
281.15,1023.0,100.0,349.0,1.0,sunshine
285.15,1023.0,93.0,349.0,1.0,sunshine
289.15,1023.0,77.0,335.0,1.0,sunshine
288.15,1019.0,87.0,186.0,2.0,sunshine
285.15,1019.0,93.0,186.0,2.0,sunshine
284.15,1019.0,93.0,186.0,2.0,sunshine
283.15,1019.0,100.0,201.0,3.0,sunshine
282.15,1019.0,93.0,201.0,3.0,sunshine
281.15,1019.0,100.0,201.0,3.0,sunshine
280.15,1019.0,100.0,199.0,2.0,sunshine
281.15,1019.0,93.0,199.0,2.0,sunshine
280.15,1018.0,93.0,199.0,2.0,sunshine
280.0155,1025.0,90.0,101.0,1.0,sunshine
279.15,1019.0,100.0,220.0,1.0,sunshine
285.65,1015.0,90.0,254.0,1.0,sunshine
285.08,1016.0,89.0,254.0,1.0,sunshine
284.51,1017.0,89.0,254.0,1.0,sunshine
283.5805,1023.0,86.0,239.0,1.0,sunshine
283.6876,1022.0,88.0,251.0,1.0,sunshine
282.585333333,1029.0,86.0,231.0,2.0,sunshine
282.519666667,1029.0,87.0,239.0,2.0,sunshine
283.67900000000003,1029.0,85.0,247.0,2.0,sunshine
283.205,1029.0,88.0,255.0,2.0,sunshine
283.95599999999996,1030.0,87.0,263.0,2.0,sunshine
291.8855,1029.0,71.0,279.0,1.0,sunshine
297.844666667,1028.0,59.0,286.0,1.0,sunshine
298.970333333,1028.0,55.0,287.0,1.0,sunshine
298.876666667,1027.0,53.0,287.0,1.0,sunshine
296.222,1028.0,61.0,284.0,1.0,sunshine
296.982,1027.0,56.0,284.0,2.0,sunshine
295.181,1027.0,61.0,282.0,2.0,sunshine
293.0692,1019.0,71.0,279.0,1.0,sunshine
291.32,1021.0,75.0,278.0,1.0,sunshine
289.26,1015.0,85.0,275.0,1.0,sunshine
288.65,1009.0,87.0,275.0,1.0,sunshine
288.04,1004.0,90.0,275.0,1.0,sunshine
286.828,1016.0,88.0,260.0,1.0,sunshine
286.6772,1013.0,87.0,272.0,1.0,sunshine
285.28833333299997,1028.0,85.0,252.0,1.0,sunshine
284.960666667,1028.0,85.0,259.0,1.0,sunshine
286.4235,1028.0,85.0,254.0,1.0,sunshine
285.499,1028.0,84.0,265.0,1.0,sunshine
286.365,1028.0,84.0,264.0,1.0,sunshine
291.133,1029.0,70.0,278.0,1.0,sunshine
290.698333333,1029.0,75.0,271.0,2.0,sunshine
294.165666667,1029.0,65.0,280.0,2.0,sunshine
293.7295,1028.0,66.0,271.0,2.0,sunshine
298.498,1029.0,53.0,285.0,2.0,sunshine
299.363,1028.0,51.0,282.0,2.0,sunshine
298.92900000000003,1028.0,50.0,285.0,2.0,sunshine
300.22700000000003,1027.0,48.0,280.0,2.0,sunshine
300.226,1027.0,46.0,281.0,2.0,sunshine
297.741,1028.0,56.0,277.0,2.0,sunshine
298.568,1027.0,51.0,279.0,2.0,sunshine
296.911,1028.0,57.0,277.0,2.0,sunshine
295.3625,1028.0,67.0,272.0,2.0,sunshine
293.669333333,1028.0,71.0,270.0,1.0,sunshine
292.084666667,1029.0,80.0,266.0,1.0,sunshine
291.9435,1019.0,77.0,273.0,1.0,sunshine
290.84,1017.0,82.0,273.0,1.0,sunshine
289.60400000000004,1023.0,84.0,298.0,1.0,sunshine
289.79333333299996,1017.0,85.0,279.0,1.0,sunshine
289.27,1017.0,87.0,283.0,1.0,sunshine
288.145,1013.0,88.0,316.0,1.0,sunshine
289.06,1019.0,87.0,273.0,1.0,sunshine
290.48,1020.0,87.0,273.0,1.0,sunshine
290.73,1018.0,94.0,130.0,1.0,sunshine
290.295,1017.0,94.0,130.0,1.0,sunshine
289.23,1015.0,95.0,149.0,1.0,sunshine
288.86,1016.0,94.0,149.0,1.0,sunshine
297.43,1017.0,70.0,216.0,1.0,sunshine
299.72,1017.0,70.0,249.0,2.0,sunshine
301.07,1017.0,61.0,232.0,1.0,sunshine
301.26,1010.0,58.0,211.0,0.0,sunshine
301.45,1004.0,55.0,190.0,0.0,sunshine
301.36,1016.0,54.0,276.0,1.0,sunshine
300.505,1016.0,54.0,262.0,1.0,sunshine
299.65,1016.0,54.0,248.0,1.0,sunshine
297.4,1016.0,61.0,238.0,3.0,sunshine
295.45,1016.0,61.0,248.0,0.0,sunshine
294.31,1017.0,61.0,248.0,0.0,sunshine
293.34,1017.0,71.0,290.0,1.0,sunshine
293.42,1017.0,71.0,253.0,3.0,sunshine
292.65,1016.0,71.0,253.0,3.0,sunshine
294.18,1019.0,88.0,309.0,2.0,sunshine
295.15,1019.0,78.0,6.0,2.0,sunshine
297.15,1019.0,69.0,6.0,2.0,sunshine
299.15,1019.0,61.0,6.0,2.0,sunshine
300.67,1018.0,57.0,0.0,2.0,sunshine
300.15,1017.0,57.0,0.0,2.0,sunshine
296.15,1016.0,78.0,75.0,1.0,sunshine
294.15,1018.0,83.0,100.0,2.0,sunshine
299.15,1016.0,69.0,90.0,1.0,sunshine
299.15,1015.0,69.0,60.0,2.0,sunshine
294.15,1016.0,94.0,70.0,2.0,sunshine
293.15,1016.0,94.0,80.0,1.0,sunshine
293.15,1016.0,88.0,114.0,4.0,sunshine
293.15,1016.0,82.0,140.0,1.0,sunshine
293.15,1015.0,82.0,150.0,2.0,sunshine
281.15,1019.0,93.0,328.0,3.0,sunshine
281.685,1026.0,88.0,325.0,2.0,sunshine
281.15,1021.0,93.0,343.0,3.0,sunshine
281.15,1022.0,93.0,350.0,3.0,sunshine
281.8855,1028.0,89.0,348.0,3.0,sunshine
284.395,1023.0,77.0,185.0,2.0,sunshine
285.1305,1030.0,73.0,182.0,1.0,sunshine
287.64,1025.0,62.0,20.0,1.0,sunshine
288.61025,1028.0,61.0,19.0,1.0,sunshine
289.421666667,1037.0,73.0,10.0,2.0,sunshine
290.471333333,1037.0,66.0,14.0,2.0,sunshine
290.0388,1028.0,58.0,8.0,2.0,sunshine
291.3355,1030.0,52.0,14.0,2.0,sunshine
291.15,1023.0,45.0,10.0,2.0,sunshine
290.15,1024.0,51.0,26.0,3.0,sunshine
285.15,1025.0,87.0,51.0,2.0,sunshine
284.15,1025.0,93.0,51.0,2.0,sunshine
283.15,1025.0,93.0,51.0,2.0,sunshine
282.15,1026.0,93.0,41.0,3.0,sunshine
282.15,1026.0,93.0,41.0,3.0,sunshine
281.15,1026.0,100.0,41.0,3.0,sunshine
282.15,1026.0,93.0,30.0,4.0,sunshine
282.15,1026.0,87.0,50.0,1.0,sunshine
283.15,1026.0,81.0,40.0,2.0,sunshine
283.15,1026.0,76.0,40.0,1.0,sunshine
283.15,1026.0,76.0,50.0,1.0,sunshine
283.15,1026.0,76.0,33.0,4.0,sunshine
281.15,1027.0,87.0,33.0,4.0,sunshine
283.15,1028.0,71.0,40.0,2.0,sunshine
284.15,1028.0,71.0,40.0,2.0,sunshine
286.15,1028.0,66.0,40.0,2.0,sunshine
287.15,1028.0,67.0,70.0,5.0,sunshine
286.15,1026.0,76.0,40.0,1.0,sunshine
286.15,1025.0,76.0,57.0,4.0,sunshine
285.15,1025.0,76.0,40.0,2.0,sunshine
285.15,1025.0,76.0,50.0,2.0,sunshine
292.5325,1032.0,57.0,78.0,2.0,sunshine
288.885,1035.0,72.0,84.0,2.0,sunshine
286.479333333,1040.0,68.0,75.0,2.0,sunshine
285.168666667,1041.0,77.0,71.0,2.0,sunshine
284.6625,1034.0,67.0,60.0,1.0,sunshine
283.62,1032.0,70.0,54.0,1.0,sunshine
283.48,1026.0,91.0,44.0,2.0,sunshine
283.38,1026.0,91.0,44.0,2.0,sunshine
283.28,1026.0,92.0,44.0,2.0,sunshine
282.38,1027.0,95.0,39.0,2.0,sunshine
282.19,1027.0,94.0,39.0,2.0,sunshine
282.0,1027.0,94.0,39.0,2.0,sunshine
281.79,1027.0,96.0,40.0,2.0,sunshine
282.865,1027.0,94.0,37.0,1.0,sunshine
283.94,1027.0,92.0,35.0,0.0,sunshine
286.16,1032.0,67.0,40.0,2.0,sunshine
287.935,1029.0,68.0,47.0,1.0,sunshine
289.71,1026.0,70.0,54.0,0.0,sunshine
290.96,1025.0,66.0,346.0,0.0,sunshine
291.45,1024.0,65.0,203.0,1.0,sunshine
291.94,1024.0,64.0,60.0,1.0,sunshine
291.9035,1031.0,60.0,58.0,1.0,sunshine
289.59,1024.0,72.0,69.0,2.0,sunshine
289.5535,1031.0,68.0,67.0,1.0,sunshine
287.24,1025.0,81.0,78.0,2.0,sunshine
286.42,1025.0,85.0,73.0,2.0,sunshine
285.591,1031.0,79.0,73.0,2.0,sunshine
284.78,1025.0,93.0,63.0,2.0,sunshine
284.106666667,1024.0,94.0,49.0,2.0,sunshine
282.42,1031.0,94.0,51.0,1.0,sunshine
282.76,1024.0,97.0,20.0,2.0,sunshine
282.5,1023.0,94.0,21.0,2.0,sunshine
281.1175,1030.0,89.0,52.0,1.0,sunshine
281.98,1023.0,90.0,25.0,2.0,sunshine
283.858666667,1032.0,85.0,128.0,1.0,sunshine
286.999333333,1027.0,81.0,244.0,0.0,sunshine
290.14,1023.0,78.0,360.0,0.0,sunshine
291.64,1022.0,70.0,47.0,3.0,sunshine
287.37,1012.0,69.0,19.0,2.0,sunshine
288.56,1013.0,84.0,312.0,2.0,sunshine
289.55,1013.0,63.0,320.0,1.0,sunshine
290.4,1013.0,54.0,290.0,5.0,sunshine
290.63,1012.0,55.0,302.0,4.0,sunshine
290.86,1012.0,56.0,315.0,2.0,sunshine
290.76,1013.0,52.0,178.0,1.0,sunshine
289.88,1014.0,57.0,291.0,4.0,sunshine
288.62,1014.0,80.0,275.0,1.0,sunshine
286.6,1019.0,83.0,290.0,0.0,sunshine
284.915,1017.0,83.0,283.0,1.0,sunshine
283.23,1015.0,84.0,277.0,3.0,sunshine
282.19,1014.0,85.0,283.0,3.0,sunshine
281.48,1016.0,95.0,283.0,3.0,sunshine
280.69,1016.0,82.0,283.0,3.0,sunshine
285.28,1014.0,75.0,251.0,1.0,sunshine
284.496666667,1012.0,75.0,260.0,1.0,sunshine
284.5645,1016.0,75.0,274.0,2.0,sunshine
282.93,1010.0,75.0,278.0,1.0,sunshine
282.085,1011.0,72.0,274.0,2.0,sunshine
281.24,1013.0,70.0,270.0,3.0,sunshine
281.195,1014.0,67.0,275.0,4.0,sunshine
281.15,1015.0,65.0,280.0,4.0,sunshine
283.15,1016.0,57.0,280.0,3.0,sunshine
284.65,1016.0,52.0,285.0,3.0,sunshine
286.15,1016.0,47.0,290.0,4.0,sunshine
287.15,1016.0,44.0,290.0,4.0,sunshine
288.15,1015.0,40.0,295.0,3.0,sunshine
289.15,1015.0,36.0,300.0,3.0,sunshine
289.15,1015.0,36.0,290.0,2.0,sunshine
288.161,1021.0,44.0,283.0,2.0,sunshine
287.15,1016.0,41.0,290.0,2.0,sunshine
283.15,1017.0,71.0,244.0,3.0,sunshine
282.1625,1023.0,66.0,254.0,2.0,sunshine
280.35,1017.0,82.0,244.0,3.0,sunshine
279.5,1026.0,74.0,258.0,2.0,sunshine
277.825,1022.0,87.0,251.0,2.0,sunshine
276.15,1019.0,100.0,244.0,3.0,sunshine
276.346666667,1023.0,94.0,231.0,2.0,sunshine
276.54333333299996,1028.0,88.0,218.0,2.0,sunshine
276.004,1026.0,93.0,231.0,2.0,sunshine
276.44599999999997,1033.0,83.0,210.0,1.0,sunshine
276.152,1033.0,84.0,214.0,1.0,sunshine
277.645,1027.0,91.0,225.0,2.0,sunshine
276.755333333,1029.0,90.0,227.0,1.0,sunshine
277.652666667,1025.0,95.0,235.0,2.0,sunshine
278.55,1021.0,100.0,244.0,3.0,sunshine
283.15,1021.0,76.0,244.0,3.0,sunshine
285.9375,1027.0,66.0,223.0,2.0,sunshine
290.15,1020.0,42.0,230.0,2.0,sunshine
291.15,1020.0,36.0,220.0,3.0,sunshine
291.253,1026.0,42.0,212.0,3.0,sunshine
291.15,1018.0,34.0,190.0,4.0,sunshine
291.15,1017.0,36.0,210.0,4.0,sunshine
290.15,1017.0,36.0,190.0,4.0,sunshine
289.15,1016.0,38.0,170.0,3.0,sunshine
286.15,1017.0,50.0,170.0,2.0,sunshine
286.15,1017.0,50.0,170.0,2.0,sunshine
285.15,1017.0,66.0,170.0,1.0,sunshine
285.15,1017.0,71.0,180.0,2.0,sunshine
284.15,1016.0,76.0,210.0,1.0,sunshine
283.15,1016.0,81.0,244.0,3.0,sunshine
282.15,1015.0,87.0,244.0,3.0,sunshine
283.15,1015.0,81.0,210.0,1.0,sunshine
283.15,1014.0,87.0,244.0,3.0,sunshine
283.15,1013.0,87.0,190.0,1.0,sunshine
280.15,1013.0,93.0,244.0,3.0,sunshine
282.499666667,1025.0,95.0,203.0,2.0,sunshine
284.15,1011.0,93.0,244.0,3.0,sunshine
287.15,1011.0,76.0,230.0,2.0,sunshine
289.15,1010.0,63.0,250.0,2.0,sunshine
290.48400000000004,1022.0,48.0,267.0,3.0,sunshine
288.464,1022.0,46.0,273.0,3.0,sunshine
286.966,1022.0,46.0,277.0,3.0,sunshine
285.219,1022.0,53.0,285.0,2.0,sunshine
283.80400000000003,1023.0,51.0,287.0,2.0,sunshine
282.14,1023.0,55.0,294.0,2.0,sunshine
281.3185,1023.0,55.0,301.0,2.0,sunshine
279.373666667,1023.0,61.0,308.0,2.0,sunshine
278.3435,1023.0,65.0,154.0,1.0,sunshine
277.90475,1011.0,80.0,263.0,2.0,sunshine
278.15,1008.0,86.0,244.0,3.0,sunshine
283.15,1004.0,53.0,310.0,3.0,sunshine
283.15,1005.0,65.0,320.0,1.0,sunshine
280.15,1008.0,65.0,300.0,2.0,sunshine
279.15,1008.0,70.0,280.0,1.0,sunshine
277.15,1009.0,86.0,280.0,2.0,sunshine
278.15,1009.0,80.0,280.0,1.0,sunshine
278.014,1016.0,71.0,287.0,2.0,sunshine
277.6392,1015.0,77.0,282.0,1.0,sunshine
277.543,1024.0,66.0,291.0,2.0,sunshine
277.20799999999997,1025.0,69.0,289.0,2.0,sunshine
277.1425,1025.0,67.0,286.0,2.0,sunshine
276.717666667,1026.0,72.0,283.0,2.0,sunshine
276.56233333299997,1026.0,72.0,280.0,2.0,sunshine
279.33075,1017.0,67.0,266.0,3.0,sunshine
280.15,1015.0,65.0,260.0,3.0,sunshine
280.78,1021.0,63.0,269.0,3.0,sunshine
281.5812,1019.0,61.0,266.0,3.0,sunshine
282.18266666700003,1026.0,60.0,278.0,3.0,sunshine
282.955333333,1026.0,59.0,277.0,3.0,sunshine
280.15,1016.0,52.0,280.0,2.0,sunshine
279.7365,1022.0,53.0,281.0,2.0,sunshine
277.483333333,1016.0,66.0,256.0,3.0,sunshine
276.15,1017.0,74.0,244.0,3.0,sunshine
276.8605,1023.0,66.0,261.0,3.0,sunshine
274.816666667,1017.0,82.0,244.0,3.0,sunshine
274.15,1018.0,86.0,244.0,3.0,sunshine
275.249,1024.0,73.0,260.0,3.0,sunshine
274.7592,1023.0,77.0,257.0,3.0,sunshine
276.123,1031.0,62.0,277.0,2.0,sunshine
275.89799999999997,1031.0,63.0,277.0,2.0,sunshine
276.249,1026.0,63.0,283.0,2.0,sunshine
275.832,1028.0,64.0,282.0,2.0,sunshine
275.991,1025.0,64.0,286.0,1.0,sunshine
276.15,1022.0,65.0,290.0,1.0,sunshine
279.15,1022.0,65.0,310.0,3.0,sunshine
281.15,1022.0,61.0,280.0,4.0,sunshine
284.126666667,1034.0,54.0,314.0,3.0,sunshine
283.896333333,1034.0,54.0,314.0,3.0,sunshine
283.0448,1027.0,61.0,275.0,2.0,sunshine
282.918,1028.0,59.0,282.0,2.0,sunshine
282.17,1023.0,65.0,250.0,1.0,sunshine
276.15,1024.0,86.0,244.0,3.0,sunshine
275.15,1024.0,93.0,244.0,3.0,sunshine
274.15,1025.0,65.0,244.0,3.0,sunshine
279.0965,1024.0,65.0,244.0,3.0,sunshine
284.043,1024.0,65.0,244.0,3.0,sunshine
284.043,1024.0,65.0,244.0,3.0,sunshine
281.2455,1027.0,70.0,246.0,2.0,sunshine
273.693666667,1037.0,87.0,263.0,2.0,sunshine
273.273333333,1037.0,88.0,258.0,2.0,sunshine
272.9356,1028.0,95.0,253.0,2.0,sunshine
272.5015,1030.0,94.0,249.0,2.0,sunshine
272.15,1023.0,100.0,244.0,3.0,sunshine
274.15,1023.0,65.0,244.0,3.0,sunshine
279.15,1023.0,70.0,230.0,1.0,sunshine
281.15,1022.0,67.0,220.0,3.0,sunshine
283.15,1021.0,65.0,210.0,5.0,sunshine
285.15,1017.0,40.0,230.0,5.0,sunshine
282.9,1014.0,46.0,230.0,3.0,sunshine
282.15,1014.0,49.0,230.0,3.0,sunshine
282.15,1014.0,65.0,220.0,2.0,sunshine
278.95666666700004,1027.0,59.0,270.0,2.0,sunshine
278.414333333,1028.0,61.0,273.0,2.0,sunshine
281.7875,1028.0,56.0,278.0,2.0,sunshine
279.94,1028.0,61.0,280.0,2.0,sunshine
282.008,1029.0,59.0,285.0,2.0,sunshine
282.018,1028.0,58.0,279.0,2.0,sunshine
284.772,1029.0,54.0,287.0,2.0,sunshine
285.468,1028.0,53.0,285.0,3.0,sunshine
284.6645,1029.0,52.0,287.0,2.0,sunshine
285.86033333299997,1028.0,51.0,283.0,2.0,sunshine
285.556666667,1029.0,50.0,284.0,2.0,sunshine
282.7795,1030.0,57.0,280.0,2.0,sunshine
283.30033333299997,1029.0,53.0,281.0,2.0,sunshine
281.347666667,1030.0,57.0,279.0,2.0,sunshine
279.774,1031.0,64.0,274.0,1.0,sunshine
277.695,1032.0,67.0,272.0,1.0,sunshine
275.995,1033.0,73.0,267.0,1.0,sunshine
275.9295,1032.0,70.0,264.0,1.0,sunshine
273.684666667,1034.0,79.0,259.0,1.0,sunshine
273.07433333299997,1034.0,79.0,256.0,1.0,sunshine
272.96299999999997,1034.0,78.0,256.0,1.0,sunshine
272.186333333,1034.0,78.0,251.0,1.0,sunshine
271.90866666700003,1035.0,78.0,250.0,1.0,sunshine
272.07099999999997,1035.0,78.0,225.0,1.0,sunshine
271.64666666700003,1035.0,78.0,232.0,1.0,sunshine
271.662333333,1036.0,78.0,215.0,1.0,sunshine
278.3025,1036.0,63.0,238.0,1.0,sunshine
276.11,1037.0,68.0,208.0,1.0,sunshine
280.54200000000003,1037.0,59.0,217.0,1.0,sunshine
280.41900000000004,1036.0,62.0,221.0,1.0,sunshine
286.369333333,1036.0,49.0,233.0,1.0,sunshine
287.76466666700003,1036.0,48.0,238.0,1.0,sunshine
286.5945,1036.0,47.0,253.0,1.0,sunshine
288.845,1035.0,47.0,255.0,1.0,sunshine
276.765,1041.0,70.0,35.0,2.0,sunshine
276.994666667,1042.0,65.0,31.0,2.0,sunshine
279.361333333,1042.0,58.0,31.0,2.0,sunshine
281.666666667,1042.0,53.0,34.0,2.0,sunshine
282.19,1042.0,54.0,39.0,2.0,sunshine
285.089333333,1042.0,47.0,41.0,2.0,sunshine
286.20666666700004,1042.0,46.0,45.0,1.0,sunshine
285.4115,1041.0,47.0,62.0,1.0,sunshine
287.166333333,1041.0,46.0,62.0,1.0,sunshine
287.008666667,1041.0,46.0,75.0,1.0,sunshine
283.184,1041.0,60.0,68.0,1.0,sunshine
284.248666667,1041.0,55.0,87.0,1.0,sunshine
281.646333333,1041.0,65.0,86.0,1.0,sunshine
280.314,1036.0,89.0,132.0,1.0,sunshine
283.195666667,1017.0,88.0,268.0,0.0,sunshine
282.575333333,1017.0,88.0,308.0,1.0,sunshine
290.708333333,1018.0,64.0,287.0,1.0,sunshine
291.45666666700004,1017.0,61.0,264.0,1.0,sunshine
291.394666667,1017.0,57.0,252.0,2.0,sunshine
289.187,1018.0,58.0,266.0,2.0,sunshine
287.370666667,1019.0,58.0,284.0,3.0,sunshine
283.311333333,1035.0,48.0,343.0,3.0,sunshine
282.846666667,1036.0,46.0,341.0,3.0,sunshine
281.10200000000003,1037.0,49.0,344.0,3.0,sunshine
281.064,1038.0,46.0,340.0,3.0,sunshine
279.746,1039.0,47.0,342.0,3.0,sunshine
278.57,1040.0,47.0,344.0,3.0,sunshine
277.204666667,1041.0,49.0,345.0,3.0,sunshine
275.981333333,1043.0,49.0,347.0,3.0,sunshine
275.9125,1043.0,50.0,350.0,3.0,sunshine
274.304333333,1044.0,51.0,352.0,2.0,sunshine
273.850666667,1045.0,52.0,355.0,2.0,sunshine
273.803,1046.0,53.0,182.0,2.0,sunshine
273.214,1046.0,54.0,243.0,2.0,sunshine
273.031,1047.0,54.0,128.0,2.0,sunshine
272.7955,1047.0,53.0,190.0,2.0,sunshine
272.63,1048.0,54.0,17.0,2.0,sunshine
272.41200000000003,1048.0,53.0,20.0,2.0,sunshine
274.774,1049.0,52.0,25.0,2.0,sunshine
273.69599999999997,1049.0,51.0,27.0,2.0,sunshine
275.198,1050.0,50.0,31.0,2.0,sunshine
275.9025,1049.0,50.0,36.0,2.0,sunshine
277.670333333,1050.0,48.0,40.0,2.0,sunshine
278.640666667,1050.0,48.0,45.0,2.0,sunshine
279.433333333,1050.0,47.0,53.0,2.0,sunshine
274.552666667,1045.0,84.0,140.0,1.0,sunshine
279.49975,1034.0,88.0,218.0,2.0,sunshine
281.03,1031.0,89.0,244.0,3.0,sunshine
282.176666667,1030.0,73.0,172.0,1.0,sunshine
282.75,1030.0,65.0,136.0,0.0,sunshine
284.42,1018.0,77.0,244.0,3.0,sunshine
286.5,1028.0,65.0,136.0,1.0,sunshine
288.15,1028.0,65.0,144.0,1.0,sunshine
288.87,1027.0,65.0,158.0,1.0,sunshine
290.43,1025.0,65.0,151.0,1.0,sunshine
290.52,1018.0,61.0,197.0,2.0,sunshine
290.61,1012.0,58.0,244.0,3.0,sunshine
289.41,1023.0,65.0,156.0,0.0,sunshine
288.4,1023.0,65.0,155.0,0.0,sunshine
287.17,1022.0,65.0,157.0,0.0,sunshine
286.61,1022.0,65.0,156.0,1.0,sunshine
286.16,1021.0,65.0,244.0,3.0,sunshine
285.91,1021.0,84.0,126.0,1.0,sunshine
285.84,1020.0,65.0,153.0,0.0,sunshine
285.88,1017.0,93.0,140.0,1.0,sunshine
286.18,1018.0,65.0,158.0,0.0,sunshine
286.45,1017.0,65.0,161.0,0.0,sunshine
286.61,1016.0,65.0,146.0,0.0,sunshine
286.19,1016.0,85.0,195.0,2.0,sunshine
286.332,1020.0,80.0,209.0,2.0,sunshine
287.77,1012.0,65.0,210.0,2.0,sunshine
288.1,1012.0,65.0,215.0,1.0,sunshine
288.5,1012.0,65.0,245.0,1.0,sunshine
281.23,1013.0,65.0,293.0,1.0,sunshine
280.84,1014.0,65.0,292.0,1.0,sunshine
280.59,1015.0,65.0,288.0,2.0,sunshine
279.88,1015.0,65.0,297.0,1.0,sunshine
279.77,1015.0,65.0,295.0,1.0,sunshine
279.09,1016.0,65.0,281.0,4.0,sunshine
278.74,1016.0,65.0,277.0,2.0,sunshine
278.27,1017.0,65.0,248.0,3.0,sunshine
277.17,1016.0,65.0,274.0,2.0,sunshine
276.07,1017.0,65.0,266.0,1.0,sunshine
275.61,1018.0,65.0,254.0,0.0,sunshine
275.1,1018.0,65.0,288.0,1.0,sunshine
275.75,1007.0,72.0,244.0,3.0,sunshine
276.57,1008.0,68.0,244.0,3.0,sunshine
277.96,1020.0,65.0,224.0,1.0,sunshine
280.36,1008.0,60.0,148.0,1.0,sunshine
281.34,1019.0,65.0,250.0,5.0,sunshine
281.19,1007.0,51.0,199.0,2.0,sunshine
281.45,1018.0,54.0,235.0,2.0,sunshine
281.46,1020.0,65.0,271.0,5.0,sunshine
281.58,1020.0,65.0,289.0,2.0,sunshine
281.37,1021.0,65.0,270.0,3.0,sunshine
280.12,1010.0,47.0,169.0,1.0,sunshine
278.44,1023.0,65.0,267.0,2.0,sunshine
277.885,1022.0,67.0,255.0,2.0,sunshine
277.33,1022.0,69.0,244.0,3.0,sunshine
276.5,1024.0,65.0,263.0,1.0,sunshine
276.06,1025.0,65.0,265.0,1.0,sunshine
275.05,1025.0,65.0,275.0,0.0,sunshine
274.72,1025.0,65.0,273.0,1.0,sunshine
273.82,1026.0,65.0,273.0,1.0,sunshine
273.24,1026.0,65.0,273.0,0.0,sunshine
272.93,1024.0,86.0,244.0,3.0,sunshine
272.365,1025.0,75.0,258.0,1.0,sunshine
271.8,1027.0,65.0,273.0,0.0,sunshine
271.24,1025.0,89.0,244.0,3.0,sunshine
271.32,1015.0,83.0,244.0,3.0,sunshine
273.86,1027.0,65.0,276.0,1.0,sunshine
277.91,1027.0,65.0,274.0,2.0,sunshine
279.5,1026.0,65.0,281.0,1.0,sunshine
280.86,1025.0,65.0,229.0,0.0,sunshine
282.0,1024.0,65.0,215.0,1.0,sunshine
282.2,1023.0,65.0,244.0,3.0,sunshine
282.68,1022.0,65.0,176.0,1.0,sunshine
282.89,1021.0,65.0,191.0,1.0,sunshine
282.35,1021.0,65.0,193.0,0.0,sunshine
281.71,1008.0,52.0,244.0,3.0,sunshine
281.07,1021.0,65.0,175.0,1.0,sunshine
280.54,1020.0,65.0,156.0,0.0,sunshine
279.81,1019.0,65.0,155.0,0.0,sunshine
278.96,1019.0,65.0,244.0,3.0,sunshine
277.79,1018.0,65.0,163.0,1.0,sunshine
277.84,1017.0,65.0,244.0,3.0,sunshine
277.81,1016.0,65.0,244.0,3.0,sunshine
277.27,1015.0,65.0,161.0,0.0,sunshine
277.03,1015.0,65.0,244.0,3.0,sunshine
276.51,1015.0,65.0,244.0,3.0,sunshine
276.49,1013.0,79.0,244.0,3.0,sunshine
276.19,1014.0,65.0,244.0,3.0,sunshine
275.52,1002.0,83.0,244.0,3.0,sunshine
275.74,1014.0,65.0,244.0,3.0,sunshine
278.88,1014.0,65.0,245.0,1.0,sunshine
284.26,1002.0,57.0,244.0,3.0,sunshine
287.04,1013.0,65.0,239.0,4.0,sunshine
287.68,1012.0,47.0,264.0,8.0,sunshine
287.01,1012.0,65.0,274.0,4.0,sunshine
285.99,1013.0,65.0,280.0,5.0,sunshine
284.84,1014.0,65.0,262.0,7.0,sunshine
285.06,1015.0,65.0,266.0,7.0,sunshine
284.33,1016.0,65.0,256.0,4.0,sunshine
283.66,1017.0,65.0,268.0,6.0,sunshine
283.15,1018.0,65.0,273.0,5.0,sunshine
282.59,1019.0,65.0,264.0,6.0,sunshine
281.81,1019.0,65.0,254.0,3.0,sunshine
281.17,1019.0,65.0,274.0,3.0,sunshine
280.62,1020.0,65.0,246.0,2.0,sunshine
280.31,1020.0,65.0,275.0,1.0,sunshine
279.85,1021.0,65.0,281.0,1.0,sunshine
279.66,1021.0,65.0,280.0,2.0,sunshine
279.25,1022.0,65.0,282.0,2.0,sunshine
279.02,1022.0,65.0,290.0,4.0,sunshine
278.25,1023.0,65.0,299.0,1.0,sunshine
277.69,1023.0,65.0,292.0,2.0,sunshine
276.08,1023.0,65.0,244.0,3.0,sunshine
275.22,1024.0,65.0,244.0,3.0,sunshine
277.28,1013.0,68.0,244.0,3.0,sunshine
280.77,1024.0,65.0,296.0,2.0,sunshine
282.14,1024.0,65.0,299.0,3.0,sunshine
283.42,1023.0,65.0,275.0,1.0,sunshine
283.93,1022.0,65.0,234.0,1.0,sunshine
284.46,1022.0,65.0,215.0,2.0,sunshine
284.72,1020.0,65.0,227.0,0.0,sunshine
284.54,1008.0,47.0,169.0,0.0,sunshine
283.9,1007.0,48.0,244.0,3.0,sunshine
283.02,1019.0,65.0,210.0,0.0,sunshine
282.89,1019.0,65.0,215.0,1.0,sunshine
